METER,2011-06-05 21:14:52,1830.44,55.81
DEMAND1,2011-06-05 21:29:55,1845.19,59.49
METER,2011-06-05 21:29:58,1845.19,59.49
DEMAND1,2011-06-05 21:44:44,1858.50,44.96
METER,2011-06-05 21:44:47,1858.50,44.96
DEMAND1,2011-06-05 21:59:50,1869.94,49.18
METER,2011-06-05 21:59:53,1869.94,49.18
DEMAND1,2011-06-05 22:14:56,1882.81,53.25
METER,2011-06-05 22:14:59,1882.81,53.25
DEMAND1,2011-06-05 22:29:45,1896.19,53.86
METER,2011-06-05 22:29:48,1896.19,53.86
DEMAND1,2011-06-06 04:29:55,1989.88,8.67
METER,2011-06-06 04:29:58,1989.88,8.67
METER,2011-06-06 04:44:47,1992.06,8.93
DEMAND1,2011-06-06 04:45:01,1992.06,8.96
DEMAND1,2011-06-06 04:59:49,1994.19,8.70
METER,2011-06-06 04:59:52,1994.19,8.70
DEMAND1,2011-06-06 05:14:54,1996.31,8.26
METER,2011-06-06 05:14:57,1996.31,8.26
METER,2011-06-06 05:29:46,1998.38,8.35
DEMAND1,2011-06-06 05:30:00,1998.38,8.32
DEMAND1,2011-06-06 05:44:48,2000.56,8.93
METER,2011-06-06 05:44:51,2000.56,8.93
DEMAND1,2011-06-06 05:59:53,2002.81,8.93
METER,2011-06-06 05:59:56,2002.81,8.93
METER,2011-06-06 06:14:45,2004.94,8.06
DEMAND1,2011-06-06 06:14:59,2005.00,8.03
DEMAND1,2011-06-06 06:29:47,2007.00,8.29
METER,2011-06-06 06:29:50,2007.00,8.29
DEMAND1,2011-06-06 06:44:53,2009.19,9.15
METER,2011-06-06 06:44:56,2009.19,9.15
DEMAND1,2011-06-06 06:59:58,2011.44,8.70
METER,2011-06-06 07:00:01,2011.44,8.70
DEMAND1,2011-06-06 07:14:46,2013.63,8.70
METER,2011-06-06 07:14:49,2013.63,8.70
DEMAND1,2011-06-06 07:29:51,2016.00,7.87
METER,2011-06-06 07:29:55,2016.00,7.87
DEMAND1,2011-06-06 07:44:57,2018.13,8.48
METER,2011-06-06 07:45:00,2018.13,8.48
DEMAND1,2011-06-06 07:59:46,2020.25,8.74
METER,2011-06-06 07:59:49,2020.25,8.74
DEMAND1,2011-06-06 08:14:52,2022.25,7.10
METER,2011-06-06 08:14:55,2022.25,7.10
DEMAND1,2011-06-06 08:29:58,2024.19,8.16
METER,2011-06-06 08:30:01,2024.19,8.16
DEMAND1,2011-06-06 08:44:46,2026.19,7.84
METER,2011-06-06 08:44:49,2026.19,7.84
DEMAND1,2011-06-06 08:59:51,2028.06,7.94
METER,2011-06-06 08:59:54,2028.06,7.94
DEMAND1,2011-06-06 09:14:57,2031.63,16.83
METER,2011-06-06 09:15:00,2031.63,16.83
DEMAND1,2011-06-06 09:29:46,2035.69,16.38
METER,2011-06-06 09:29:49,2035.69,16.38
DEMAND1,2011-06-06 09:44:51,2039.69,15.94
METER,2011-06-06 09:44:54,2039.69,15.94
METER,2011-06-06 09:59:46,2045.31,23.17
DEMAND1,2011-06-06 10:00:00,2045.50,23.17
DEMAND1,2011-06-06 10:14:48,2051.56,24.61
METER,2011-06-06 10:14:51,2051.56,24.61
DEMAND1,2011-06-06 10:29:53,2057.69,24.19
METER,2011-06-06 10:29:56,2057.69,24.19
DEMAND1,2011-06-06 10:44:58,2063.75,23.58
METER,2011-06-06 10:45:01,2063.75,23.58
DEMAND1,2011-06-06 10:59:50,2076.63,49.54
METER,2011-06-06 10:59:53,2076.63,49.54
DEMAND1,2011-06-06 11:14:56,2090.81,58.56
METER,2011-06-06 11:14:59,2090.81,58.56
DEMAND1,2011-06-06 11:29:45,2103.38,48.96
METER,2011-06-06 11:29:48,2103.38,48.96
DEMAND1,2011-06-06 11:44:51,2116.06,49.47
METER,2011-06-06 11:44:54,2116.06,49.47
DEMAND1,2011-06-06 11:59:56,2128.50,43.90
METER,2011-06-06 11:59:59,2128.50,43.90
DEMAND1,2011-06-06 12:14:44,2140.13,49.63
METER,2011-06-06 12:14:47,2140.13,49.63
DEMAND1,2011-06-06 12:29:49,2152.56,49.12
METER,2011-06-06 12:29:53,2152.56,49.12
DEMAND1,2011-06-06 12:44:54,2164.94,49.12
METER,2011-06-06 12:44:58,2164.94,49.12
DEMAND1,2011-06-06 12:59:44,2175.81,43.65
METER,2011-06-06 12:59:47,2175.81,43.65
DEMAND1,2011-06-06 13:14:50,2188.13,49.76
METER,2011-06-06 13:14:53,2188.13,49.76
DEMAND1,2011-06-06 13:29:55,2200.06,44.29
METER,2011-06-06 13:29:58,2200.06,44.29
METER,2011-06-06 13:44:46,2212.50,51.33
DEMAND1,2011-06-06 13:45:00,2212.69,51.78
DEMAND1,2011-06-06 13:59:48,2225.31,49.92
METER,2011-06-06 13:59:51,2225.31,49.92
DEMAND1,2011-06-06 14:14:54,2238.13,45.89
METER,2011-06-06 14:14:57,2238.13,45.89
METER,2011-06-06 14:29:46,2249.94,50.91
DEMAND1,2011-06-06 14:30:00,2250.19,50.72
DEMAND1,2011-06-06 14:44:49,2262.75,45.18
METER,2011-06-06 14:44:52,2262.75,45.18
DEMAND1,2011-06-06 14:59:54,2274.75,50.82
METER,2011-06-06 14:59:57,2274.75,50.82
METER,2011-06-06 15:14:45,2287.31,50.18
DEMAND1,2011-06-06 15:14:59,2287.56,51.33
DEMAND1,2011-06-06 15:29:46,2300.00,48.74
METER,2011-06-06 15:29:49,2300.00,48.74
DEMAND1,2011-06-06 15:44:52,2313.06,50.91
METER,2011-06-06 15:44:56,2313.06,50.91
DEMAND1,2011-06-06 15:59:58,2326.13,56.42
METER,2011-06-06 16:00:01,2326.13,56.42
DEMAND1,2011-06-06 16:14:47,2339.75,54.18
METER,2011-06-06 16:14:50,2339.75,54.18
DEMAND1,2011-06-06 16:29:52,2353.75,56.51
METER,2011-06-06 16:29:55,2353.75,56.51
DEMAND1,2011-06-06 16:44:57,2366.00,51.23
METER,2011-06-06 16:45:00,2366.00,51.23
DEMAND1,2011-06-06 16:59:44,2378.75,51.07
METER,2011-06-06 16:59:47,2378.75,51.07
DEMAND1,2011-06-06 17:14:50,2391.63,51.17
METER,2011-06-06 17:14:53,2391.63,51.17
DEMAND1,2011-06-06 17:29:56,2405.63,56.48
METER,2011-06-06 17:29:59,2405.63,56.48
DEMAND1,2011-06-06 17:44:44,2418.13,51.78
METER,2011-06-06 17:44:47,2418.13,51.78
DEMAND1,2011-06-06 17:59:51,2431.19,56.16
METER,2011-06-06 17:59:54,2431.19,56.16
DEMAND1,2011-06-06 18:14:57,2445.63,50.30
METER,2011-06-06 18:15:00,2445.63,50.30
DEMAND1,2011-06-06 18:29:46,2458.25,51.23
METER,2011-06-06 18:29:49,2458.25,51.23
DEMAND1,2011-06-06 18:44:52,2470.56,45.57
METER,2011-06-06 18:44:55,2470.56,45.57
DEMAND1,2011-06-06 18:59:58,2484.75,58.66
METER,2011-06-06 19:00:01,2484.75,58.66
DEMAND1,2011-06-06 19:14:46,2499.19,57.76
METER,2011-06-06 19:14:50,2499.19,57.76
DEMAND1,2011-06-06 19:29:52,2513.31,53.63
METER,2011-06-06 19:29:55,2513.31,53.63
DEMAND1,2011-06-06 19:44:57,2527.00,52.45
METER,2011-06-06 19:45:00,2527.00,52.45
DEMAND1,2011-06-06 19:59:45,2540.25,58.56
METER,2011-06-06 19:59:49,2540.25,58.56
DEMAND1,2011-06-06 20:14:51,2554.81,57.57
METER,2011-06-06 20:14:54,2554.81,57.57
DEMAND1,2011-06-06 20:29:57,2568.81,53.06
METER,2011-06-06 20:30:01,2568.81,53.06
DEMAND1,2011-06-06 20:44:46,2581.94,52.45
METER,2011-06-06 20:44:49,2581.94,52.45
DEMAND1,2011-06-06 20:59:51,2595.06,51.58
METER,2011-06-06 20:59:55,2595.06,51.58
DEMAND1,2011-06-06 21:14:56,2608.75,57.09
METER,2011-06-06 21:15:00,2608.75,57.09
DEMAND1,2011-06-06 21:29:45,2622.13,49.18
METER,2011-06-06 21:29:48,2622.13,49.18
DEMAND1,2011-06-06 21:44:51,2634.00,45.41
METER,2011-06-06 21:44:54,2634.00,45.41
DEMAND1,2011-06-06 21:59:57,2646.25,52.64
METER,2011-06-06 22:00:00,2646.25,52.64
DEMAND1,2011-06-06 22:14:45,2658.75,49.76
METER,2011-06-06 22:14:48,2658.75,49.76
DEMAND1,2011-06-06 22:29:51,2670.81,54.88
METER,2011-06-06 22:29:55,2670.81,54.88
DEMAND1,2011-06-06 22:44:57,2684.75,55.42
METER,2011-06-06 22:45:00,2684.75,55.42
DEMAND1,2011-06-06 22:59:45,2697.19,45.22
METER,2011-06-06 22:59:49,2697.19,45.22
DEMAND1,2011-06-06 23:14:53,2705.75,33.89
METER,2011-06-06 23:14:56,2705.75,33.89
DEMAND1,2011-06-06 23:29:58,2712.44,30.53
METER,2011-06-06 23:30:02,2712.44,30.53
DEMAND1,2011-06-06 23:44:47,2719.31,25.54
METER,2011-06-06 23:44:50,2719.31,25.54
DEMAND1,2011-06-06 23:59:53,2725.63,24.58
METER,2011-06-06 23:59:56,2725.63,24.58
DEMAND1,2011-06-07 00:14:58,2731.88,24.45
METER,2011-06-07 00:15:02,2731.88,24.45
DEMAND1,2011-06-07 00:29:49,2734.00,8.32
METER,2011-06-07 00:29:52,2734.00,8.32
DEMAND1,2011-06-07 00:44:56,2736.50,9.09
METER,2011-06-07 00:44:59,2736.50,9.09
DEMAND1,2011-06-07 00:59:44,2738.63,8.96
METER,2011-06-07 00:59:47,2738.63,8.96
DEMAND1,2011-06-07 01:14:49,2740.88,8.42
METER,2011-06-07 01:14:52,2740.88,8.42
DEMAND1,2011-06-07 01:29:54,2743.00,8.77
METER,2011-06-07 01:29:57,2743.00,8.77
METER,2011-06-07 01:44:45,2745.06,7.97
DEMAND1,2011-06-07 01:44:59,2745.13,8.00
DEMAND1,2011-06-07 01:59:47,2747.19,8.80
METER,2011-06-07 01:59:50,2747.19,8.80
DEMAND1,2011-06-07 02:14:59,2749.38,8.93
METER,2011-06-07 02:15:02,2749.38,8.93
DEMAND1,2011-06-07 02:29:47,2751.50,8.54
METER,2011-06-07 02:29:50,2751.50,8.54
DEMAND1,2011-06-07 02:44:52,2753.75,8.86
METER,2011-06-07 02:44:55,2753.75,8.86
DEMAND1,2011-06-07 02:59:58,2756.00,9.09
METER,2011-06-07 03:00:01,2756.00,9.09
DEMAND1,2011-06-07 03:14:46,2758.13,8.64
METER,2011-06-07 03:14:49,2758.13,8.64
DEMAND1,2011-06-07 03:29:51,2760.25,8.83
METER,2011-06-07 03:29:55,2760.25,8.83
DEMAND1,2011-06-07 03:44:58,2762.44,8.80
METER,2011-06-07 03:45:01,2762.44,8.80
DEMAND1,2011-06-07 03:59:45,2764.94,8.64
METER,2011-06-07 03:59:49,2764.94,8.64
DEMAND1,2011-06-07 04:14:51,2767.13,8.83
METER,2011-06-07 04:14:54,2767.13,8.83
DEMAND1,2011-06-07 04:29:56,2769.31,8.96
METER,2011-06-07 04:29:59,2769.31,8.96
DEMAND1,2011-06-07 04:44:44,2771.50,8.35
METER,2011-06-07 04:44:47,2771.50,8.35
DEMAND1,2011-06-07 04:59:50,2773.63,8.83
METER,2011-06-07 04:59:53,2773.63,8.83
DEMAND1,2011-06-07 05:14:56,2775.88,8.45
METER,2011-06-07 05:14:59,2775.88,8.45
DEMAND1,2011-06-07 05:29:43,2777.88,8.32
METER,2011-06-07 05:29:47,2777.88,8.32
DEMAND1,2011-06-07 05:44:49,2780.06,8.99
METER,2011-06-07 05:44:52,2780.06,8.99
DEMAND1,2011-06-07 05:59:54,2782.25,8.74
METER,2011-06-07 05:59:57,2782.25,8.74
METER,2011-06-07 06:14:45,2784.38,8.06
DEMAND1,2011-06-07 06:14:59,2784.44,8.10
DEMAND1,2011-06-07 06:29:48,2786.38,7.62
METER,2011-06-07 06:29:52,2786.38,7.62
DEMAND1,2011-06-07 06:44:55,2788.25,7.55
METER,2011-06-07 06:44:58,2788.25,7.55
METER,2011-06-07 06:59:46,2790.19,8.00
DEMAND1,2011-06-07 07:00:00,2790.19,7.94
DEMAND1,2011-06-07 07:14:47,2792.13,8.70
METER,2011-06-07 07:14:51,2792.13,8.70
DEMAND1,2011-06-07 07:29:53,2794.19,7.52
METER,2011-06-07 07:29:56,2794.19,7.52
METER,2011-06-07 07:44:45,2796.13,7.17
DEMAND1,2011-06-07 07:44:59,2796.13,7.17
DEMAND1,2011-06-07 07:59:50,2798.88,9.86
METER,2011-06-07 07:59:53,2798.88,9.86
DEMAND1,2011-06-07 08:14:56,2803.69,20.00
METER,2011-06-07 08:14:59,2803.69,20.00
DEMAND1,2011-06-07 08:29:45,2808.56,19.17
METER,2011-06-07 08:29:48,2808.56,19.17
DEMAND1,2011-06-07 08:44:49,2813.50,19.46
METER,2011-06-07 08:44:52,2813.50,19.46
DEMAND1,2011-06-07 08:59:54,2818.31,19.65
METER,2011-06-07 08:59:58,2818.31,19.65
METER,2011-06-07 09:14:46,2823.25,19.78
DEMAND1,2011-06-07 09:15:00,2823.31,20.38
DEMAND1,2011-06-07 09:29:47,2828.31,20.38
METER,2011-06-07 09:29:50,2828.31,20.38
DEMAND1,2011-06-07 09:44:53,2833.25,19.01
METER,2011-06-07 09:44:57,2833.25,19.01
METER,2011-06-07 09:59:45,2838.06,19.87
DEMAND1,2011-06-07 09:59:59,2838.13,19.71
DEMAND1,2011-06-07 10:14:47,2843.94,19.84
METER,2011-06-07 10:14:51,2843.94,19.84
DEMAND1,2011-06-07 10:29:53,2848.88,19.74
METER,2011-06-07 10:29:57,2848.88,19.74
DEMAND1,2011-06-07 10:44:58,2854.44,24.00
METER,2011-06-07 10:45:02,2854.44,24.00
DEMAND1,2011-06-07 10:59:50,2866.69,55.78
METER,2011-06-07 10:59:53,2866.69,55.78
DEMAND1,2011-06-07 11:14:58,2876.88,38.08
METER,2011-06-07 11:15:01,2876.88,38.08
DEMAND1,2011-06-07 11:29:46,2888.56,50.50
METER,2011-06-07 11:29:49,2888.56,50.50
DEMAND1,2011-06-07 11:44:52,2899.75,44.77
METER,2011-06-07 11:44:55,2899.75,44.77
DEMAND1,2011-06-07 11:59:58,2911.13,46.43
METER,2011-06-07 12:00:01,2911.13,46.43
DEMAND1,2011-06-07 12:14:47,2923.00,48.32
METER,2011-06-07 12:14:50,2923.00,48.32
DEMAND1,2011-06-07 12:29:52,2935.25,47.26
METER,2011-06-07 12:29:55,2935.25,47.26
METER,2011-06-07 12:44:44,2946.44,46.72
DEMAND1,2011-06-07 12:44:59,2946.63,44.03
DEMAND1,2011-06-07 12:59:47,2957.88,42.37
METER,2011-06-07 12:59:51,2957.88,42.37
DEMAND1,2011-06-07 13:14:53,2968.94,52.19
METER,2011-06-07 13:14:57,2968.94,52.19
DEMAND1,2011-06-07 13:29:59,2981.19,43.52
METER,2011-06-07 13:30:02,2981.19,43.52
DEMAND1,2011-06-07 13:44:46,2992.25,49.57
METER,2011-06-07 13:44:49,2992.25,49.57
DEMAND1,2011-06-07 13:59:52,3004.06,49.12
METER,2011-06-07 13:59:55,3004.06,49.12
DEMAND1,2011-06-07 14:14:59,3016.44,52.70
METER,2011-06-07 14:15:02,3016.44,52.70
DEMAND1,2011-06-07 14:29:47,3027.38,41.98
METER,2011-06-07 14:29:50,3027.38,41.98
DEMAND1,2011-06-07 14:44:53,3040.00,48.70
METER,2011-06-07 14:44:56,3040.00,48.70
DEMAND1,2011-06-07 14:59:58,3052.13,44.00
METER,2011-06-07 15:00:01,3052.13,44.00
DEMAND1,2011-06-07 15:14:46,3063.44,48.77
METER,2011-06-07 15:14:49,3063.44,48.77
DEMAND1,2011-06-07 15:29:51,3075.44,44.16
METER,2011-06-07 15:29:54,3075.44,44.16
DEMAND1,2011-06-07 15:44:58,3087.38,52.22
METER,2011-06-07 15:45:01,3087.38,52.22
DEMAND1,2011-06-07 15:59:47,3099.56,48.77
METER,2011-06-07 15:59:50,3099.56,48.77
DEMAND1,2011-06-07 16:14:52,3110.56,49.09
METER,2011-06-07 16:14:55,3110.56,49.09
DEMAND1,2011-06-07 16:29:57,3123.06,49.09
METER,2011-06-07 16:30:00,3123.06,49.09
DEMAND1,2011-06-07 16:44:45,3134.81,52.93
METER,2011-06-07 16:44:48,3134.81,52.93
DEMAND1,2011-06-07 16:59:50,3147.19,49.63
METER,2011-06-07 16:59:54,3147.19,49.63
DEMAND1,2011-06-07 17:14:57,3159.56,48.90
METER,2011-06-07 17:15:00,3159.56,48.90
DEMAND1,2011-06-07 17:29:45,3171.56,46.05
METER,2011-06-07 17:29:48,3171.56,46.05
DEMAND1,2011-06-07 17:44:50,3183.13,49.44
METER,2011-06-07 17:44:54,3183.13,49.44
DEMAND1,2011-06-07 17:59:56,3195.56,50.62
METER,2011-06-07 17:59:59,3195.56,50.62
DEMAND1,2011-06-07 18:14:44,3207.06,44.96
METER,2011-06-07 18:14:48,3207.06,44.96
DEMAND1,2011-06-07 18:29:49,3219.06,48.67
METER,2011-06-07 18:29:52,3219.06,48.67
DEMAND1,2011-06-07 18:44:55,3231.38,50.98
METER,2011-06-07 18:44:58,3231.38,50.98
DEMAND1,2011-06-07 18:59:44,3242.75,49.22
METER,2011-06-07 18:59:47,3242.75,49.22
DEMAND1,2011-06-07 19:14:51,3255.06,48.54
METER,2011-06-07 19:14:54,3255.06,48.54
DEMAND1,2011-06-07 19:29:56,3267.81,48.90
METER,2011-06-07 19:30:00,3267.81,48.90
DEMAND1,2011-06-07 19:44:45,3279.94,49.25
METER,2011-06-07 19:44:48,3279.94,49.25
DEMAND1,2011-06-07 19:59:49,3291.31,49.47
METER,2011-06-07 19:59:52,3291.31,49.47
DEMAND1,2011-06-07 20:14:56,3305.06,48.42
METER,2011-06-07 20:14:59,3305.06,48.42
DEMAND1,2011-06-07 20:29:44,3316.00,49.79
METER,2011-06-07 20:29:47,3316.00,49.79
DEMAND1,2011-06-07 20:44:50,3328.31,48.35
METER,2011-06-07 20:44:54,3328.31,48.35
DEMAND1,2011-06-07 20:59:56,3340.63,48.51
METER,2011-06-07 20:59:59,3340.63,48.51
DEMAND1,2011-06-07 21:14:45,3352.88,52.10
METER,2011-06-07 21:14:48,3352.88,52.10
DEMAND1,2011-06-07 21:29:51,3364.88,46.66
METER,2011-06-07 21:29:54,3364.88,46.66
DEMAND1,2011-06-07 21:44:57,3377.56,44.38
METER,2011-06-07 21:45:01,3377.56,44.38
DEMAND1,2011-06-07 21:59:46,3388.88,51.71
METER,2011-06-07 21:59:50,3388.88,51.71
DEMAND1,2011-06-07 22:14:53,3401.31,50.30
METER,2011-06-07 22:14:56,3401.31,50.30
DEMAND1,2011-06-07 22:29:58,3413.19,43.84
METER,2011-06-07 22:30:01,3413.19,43.84
DEMAND1,2011-06-07 22:44:46,3424.63,48.70
METER,2011-06-07 22:44:49,3424.63,48.70
DEMAND1,2011-06-07 22:59:52,3436.19,38.40
METER,2011-06-07 22:59:56,3436.19,38.40
METER,2011-06-07 23:14:46,3443.63,32.93
DEMAND1,2011-06-07 23:15:01,3443.81,32.93
DEMAND1,2011-06-07 23:29:49,3449.75,24.06
METER,2011-06-07 23:29:52,3449.75,24.06
DEMAND1,2011-06-07 23:44:55,3455.75,23.58
METER,2011-06-07 23:44:58,3455.75,23.58
METER,2011-06-07 23:59:46,3460.75,19.23
DEMAND1,2011-06-08 00:00:00,3460.81,18.98
DEMAND1,2011-06-08 00:14:48,3465.63,23.55
METER,2011-06-08 00:14:51,3465.63,23.55
DEMAND1,2011-06-08 00:29:54,3467.75,7.07
METER,2011-06-08 00:29:57,3467.75,7.07
METER,2011-06-08 00:44:46,3469.94,11.14
DEMAND1,2011-06-08 00:45:01,3469.94,11.14
DEMAND1,2011-06-08 00:59:49,3472.06,8.00
METER,2011-06-08 00:59:52,3472.06,8.00
DEMAND1,2011-06-08 01:14:54,3474.00,8.00
METER,2011-06-08 01:14:57,3474.00,8.00
METER,2011-06-08 01:29:45,3475.94,7.58
DEMAND1,2011-06-08 01:29:59,3475.94,7.55
DEMAND1,2011-06-08 01:44:47,3478.00,8.19
METER,2011-06-08 01:44:50,3478.00,8.19
DEMAND1,2011-06-08 01:59:53,3479.94,7.58
METER,2011-06-08 01:59:56,3479.94,7.58
DEMAND1,2011-06-08 02:14:48,3481.88,7.68
METER,2011-06-08 02:14:51,3481.88,7.68
DEMAND1,2011-06-08 02:29:54,3484.00,7.74
METER,2011-06-08 02:29:57,3484.00,7.74
METER,2011-06-08 02:44:45,3485.94,8.67
DEMAND1,2011-06-08 02:44:59,3486.00,8.74
DEMAND1,2011-06-08 02:59:46,3488.06,8.16
METER,2011-06-08 02:59:50,3488.06,8.16
DEMAND1,2011-06-08 03:14:52,3490.13,7.65
METER,2011-06-08 03:14:55,3490.13,7.65
DEMAND1,2011-06-08 03:29:57,3492.06,8.13
METER,2011-06-08 03:30:00,3492.06,8.13
DEMAND1,2011-06-08 03:44:46,3494.13,8.51
METER,2011-06-08 03:44:49,3494.13,8.51
DEMAND1,2011-06-08 03:59:51,3496.44,8.00
METER,2011-06-08 03:59:54,3496.44,8.00
DEMAND1,2011-06-08 04:14:57,3498.50,8.38
METER,2011-06-08 04:15:00,3498.50,8.38
DEMAND1,2011-06-08 04:29:45,3500.50,7.65
METER,2011-06-08 04:29:49,3500.50,7.65
DEMAND1,2011-06-08 04:44:50,3502.50,8.03
METER,2011-06-08 04:44:53,3502.50,8.03
DEMAND1,2011-06-08 04:59:55,3504.56,7.65
METER,2011-06-08 04:59:58,3504.56,7.65
