DEMAND1,2010-10-26 08:59:51,41.69,1.54
METER,2010-10-26 08:59:55,41.69,1.54
METER,2010-10-26 09:14:44,42.19,2.69
DEMAND1,2010-10-26 09:15:01,42.19,2.85
DEMAND1,2010-10-26 09:29:51,42.88,2.18
METER,2010-10-26 09:29:54,42.88,2.18
METER,2010-10-26 09:44:43,43.38,1.92
DEMAND1,2010-10-26 09:45:00,43.38,1.98
DEMAND1,2010-10-26 09:59:50,44.00,2.56
METER,2010-10-26 09:59:53,44.00,2.56
DEMAND1,2010-10-26 10:14:59,44.63,2.53
METER,2010-10-26 10:15:02,44.63,2.53
DEMAND1,2010-10-26 10:29:49,45.19,1.54
METER,2010-10-26 10:29:53,45.19,1.54
DEMAND1,2010-10-26 10:44:59,45.56,1.41
METER,2010-10-26 10:45:02,45.56,1.41
DEMAND1,2010-10-26 10:59:49,45.94,1.82
METER,2010-10-26 10:59:52,45.94,1.82
DEMAND1,2010-10-26 11:14:59,46.44,1.50
METER,2010-10-26 11:15:02,46.44,1.50
DEMAND1,2010-10-26 11:29:48,46.81,1.41
METER,2010-10-26 11:29:51,46.81,1.41
DEMAND1,2010-10-26 11:44:58,47.31,1.92
METER,2010-10-26 11:45:01,47.31,1.92
DEMAND1,2010-10-26 11:59:47,47.75,1.54
METER,2010-10-26 11:59:50,47.75,1.54
DEMAND1,2010-10-26 12:14:56,48.19,1.57
METER,2010-10-26 12:15:00,48.19,1.57
DEMAND1,2010-10-26 12:29:46,48.63,1.66
METER,2010-10-26 12:29:50,48.63,1.66
DEMAND1,2010-10-26 12:44:56,49.13,1.47
METER,2010-10-26 12:44:59,49.13,1.47
DEMAND1,2010-10-26 12:59:45,49.56,2.11
METER,2010-10-26 12:59:48,49.56,2.11
DEMAND1,2010-10-26 13:14:55,50.13,2.37
METER,2010-10-26 13:14:58,50.13,2.37
DEMAND1,2010-10-26 13:29:44,50.69,2.56
METER,2010-10-26 13:29:47,50.69,2.56
DEMAND1,2010-10-26 13:44:54,51.38,1.98
METER,2010-10-26 13:44:57,51.38,1.98
DEMAND1,2010-10-26 13:59:44,51.88,2.08
METER,2010-10-26 13:59:48,51.88,2.08
DEMAND1,2010-10-26 14:14:53,52.38,2.14
METER,2010-10-26 14:14:57,52.38,2.14
DEMAND1,2010-10-26 14:29:44,52.75,2.02
METER,2010-10-26 14:29:47,52.75,2.02
DEMAND1,2010-10-26 14:44:53,53.25,1.82
METER,2010-10-26 14:44:56,53.25,1.82
DEMAND1,2010-10-26 14:59:43,53.75,1.44
METER,2010-10-26 14:59:46,53.75,1.44
DEMAND1,2010-10-26 15:14:53,54.19,1.79
METER,2010-10-26 15:14:56,54.19,1.79
DEMAND1,2010-10-26 15:29:42,54.75,1.95
METER,2010-10-26 15:29:45,54.75,1.95
DEMAND1,2010-10-26 15:44:48,55.25,1.86
METER,2010-10-26 15:44:51,55.25,1.86
DEMAND1,2010-10-26 15:56:57,55.63,1.86
METER,2010-10-26 15:59:41,55.63,1.86
DEMAND1,2010-10-26 16:14:58,56.19,1.57
METER,2010-10-26 16:15:01,56.19,1.57
DEMAND1,2010-10-26 16:29:48,56.69,1.95
METER,2010-10-26 16:29:51,56.69,1.95
DEMAND1,2010-10-26 16:44:55,57.13,1.57
METER,2010-10-26 16:44:58,57.13,1.57
METER,2010-10-26 16:59:44,57.63,2.53
DEMAND1,2010-10-26 17:00:01,57.63,2.66
DEMAND1,2010-10-26 17:14:48,58.19,1.57
METER,2010-10-26 17:14:51,58.19,1.57
DEMAND1,2010-10-26 17:29:53,58.56,2.02
METER,2010-10-26 17:29:57,58.56,2.02
DEMAND1,2010-10-26 17:44:58,59.00,1.44
METER,2010-10-26 17:45:02,59.00,1.44
DEMAND1,2010-10-26 17:55:37,59.25,1.54
METER,2010-10-26 17:59:56,59.25,1.54
DEMAND1,2010-10-26 18:14:46,59.81,1.98
METER,2010-10-26 18:14:49,59.81,1.98
DEMAND1,2010-10-26 18:21:13,60.06,2.02
DEMAND1,2010-10-26 18:21:13,60.06,2.02
METER,2010-10-26 18:29:46,60.06,2.02
METER,2010-10-26 18:44:45,60.06,2.02
METER,2010-10-26 18:59:45,0.00,0.00
DEMAND1,2010-10-26 19:04:48,61.25,1.70
METER,2010-10-26 19:14:58,61.25,1.70
DEMAND1,2010-10-26 19:27:59,62.13,1.57
METER,2010-10-26 19:29:44,62.13,1.57
DEMAND1,2010-10-26 19:44:54,62.56,0.93
METER,2010-10-26 19:44:57,62.56,0.93
DEMAND1,2010-10-26 19:59:53,62.81,1.50
METER,2010-10-26 19:59:56,62.81,1.50
DEMAND1,2010-10-26 20:14:52,63.19,1.22
METER,2010-10-26 20:14:55,63.19,1.22
METER,2010-10-26 20:29:43,63.69,1.79
DEMAND1,2010-10-26 20:30:00,63.69,1.34
DEMAND1,2010-10-26 20:44:55,64.00,1.34
METER,2010-10-26 20:44:58,64.00,1.34
DEMAND1,2010-10-26 20:59:46,64.44,2.69
METER,2010-10-26 20:59:50,64.44,2.69
DEMAND1,2010-10-26 21:14:51,65.13,3.42
METER,2010-10-26 21:14:54,65.13,3.42
DEMAND1,2010-10-26 21:29:48,65.63,1.89
METER,2010-10-26 21:29:51,65.63,1.89
DEMAND1,2010-10-26 21:44:50,66.13,2.46
METER,2010-10-26 21:44:53,66.13,2.46
DEMAND1,2010-10-26 21:50:25,66.38,2.50
DEMAND1,2010-10-26 21:50:25,66.38,2.50
METER,2010-10-26 21:59:40,66.38,2.50
METER,2010-10-26 22:14:42,66.38,2.50
DEMAND1,2010-10-26 22:28:52,67.44,0.86
METER,2010-10-26 22:29:44,67.44,0.86
DEMAND1,2010-10-26 22:44:51,67.81,1.50
METER,2010-10-26 22:44:54,67.81,1.50
DEMAND1,2010-10-26 22:59:49,68.25,1.47
METER,2010-10-26 22:59:52,68.25,1.47
DEMAND1,2010-10-26 23:14:45,68.56,0.86
METER,2010-10-26 23:14:48,68.56,0.86
DEMAND1,2010-10-26 23:29:43,68.81,0.96
METER,2010-10-26 23:29:46,68.81,0.96
METER,2010-10-26 23:44:43,69.19,2.50
DEMAND1,2010-10-26 23:44:59,69.19,2.24
DEMAND1,2010-10-26 23:59:56,69.69,1.09
METER,2010-10-26 23:59:59,69.69,1.09
METER,2010-10-27 00:14:43,70.00,1.02
DEMAND1,2010-10-27 00:15:00,70.00,1.06
DEMAND1,2010-10-27 00:29:57,70.38,1.57
METER,2010-10-27 00:30:00,70.38,1.57
DEMAND1,2010-10-27 00:44:54,70.63,1.06
METER,2010-10-27 00:44:57,70.63,1.06
DEMAND1,2010-10-27 00:59:51,70.94,2.34
METER,2010-10-27 00:59:55,70.94,2.34
DEMAND1,2010-10-27 01:14:54,71.50,2.24
METER,2010-10-27 01:14:58,71.50,2.24
DEMAND1,2010-10-27 01:29:51,71.88,1.06
METER,2010-10-27 01:29:55,71.88,1.06
DEMAND1,2010-10-27 01:44:48,72.13,1.66
METER,2010-10-27 01:44:51,72.13,1.66
DEMAND1,2010-10-27 01:59:45,72.56,1.63
METER,2010-10-27 01:59:48,72.56,1.63
DEMAND1,2010-10-27 02:14:42,72.81,1.09
METER,2010-10-27 02:14:45,72.81,1.09
DEMAND1,2010-10-27 02:29:59,73.25,2.30
METER,2010-10-27 02:30:02,73.25,2.30
DEMAND1,2010-10-27 02:44:55,73.69,1.63
METER,2010-10-27 02:44:58,73.69,1.63
DEMAND1,2010-10-27 02:59:51,73.94,1.06
METER,2010-10-27 02:59:54,73.94,1.06
DEMAND1,2010-10-27 03:14:48,74.31,1.63
METER,2010-10-27 03:14:51,74.31,1.63
DEMAND1,2010-10-27 03:29:45,74.75,1.63
METER,2010-10-27 03:29:48,74.75,1.63
DEMAND1,2010-10-27 03:44:43,75.06,1.76
METER,2010-10-27 03:44:46,75.06,1.76
DEMAND1,2010-10-27 03:59:58,75.50,1.70
METER,2010-10-27 04:00:01,75.50,1.70
DEMAND1,2010-10-27 04:14:55,75.88,1.66
METER,2010-10-27 04:14:58,75.88,1.66
DEMAND1,2010-10-27 04:29:51,76.25,1.06
METER,2010-10-27 04:29:55,76.25,1.06
DEMAND1,2010-10-27 04:44:48,76.50,1.73
METER,2010-10-27 04:44:51,76.50,1.73
DEMAND1,2010-10-27 04:59:44,77.00,2.30
METER,2010-10-27 04:59:47,77.00,2.30
METER,2010-10-27 05:14:44,77.38,1.15
DEMAND1,2010-10-27 05:15:00,77.38,1.15
DEMAND1,2010-10-27 05:29:57,77.69,1.76
METER,2010-10-27 05:30:00,77.69,1.76
DEMAND1,2010-10-27 05:44:54,78.13,1.73
METER,2010-10-27 05:44:57,78.13,1.73
DEMAND1,2010-10-27 05:59:49,78.44,1.09
METER,2010-10-27 05:59:53,78.44,1.09
DEMAND1,2010-10-27 06:14:46,78.75,2.40
METER,2010-10-27 06:14:49,78.75,2.40
METER,2010-10-27 06:29:45,79.25,1.57
DEMAND1,2010-10-27 06:30:01,79.25,1.63
DEMAND1,2010-10-27 06:44:59,79.56,1.06
METER,2010-10-27 06:45:02,79.56,1.06
DEMAND1,2010-10-27 06:59:55,79.88,1.09
METER,2010-10-27 06:59:58,79.88,1.09
DEMAND1,2010-10-27 07:14:52,80.25,1.60
METER,2010-10-27 07:14:55,80.25,1.60
DEMAND1,2010-10-27 07:29:48,80.63,0.80
METER,2010-10-27 07:29:51,80.63,0.80
DEMAND1,2010-10-27 07:44:54,80.88,0.80
METER,2010-10-27 07:44:58,80.88,0.80
DEMAND1,2010-10-27 07:59:52,81.19,1.22
METER,2010-10-27 07:59:55,81.19,1.22
DEMAND1,2010-10-27 08:14:49,81.44,0.83
METER,2010-10-27 08:14:53,81.44,0.83
DEMAND1,2010-10-27 08:29:46,81.69,1.34
METER,2010-10-27 08:29:49,81.69,1.34
DEMAND1,2010-10-27 08:44:43,81.94,1.09
METER,2010-10-27 08:44:46,81.94,1.09
DEMAND1,2010-10-27 08:59:59,82.25,0.80
METER,2010-10-27 09:00:02,82.25,0.80
DEMAND1,2010-10-27 09:14:56,82.50,0.70
METER,2010-10-27 09:14:59,82.50,0.70
DEMAND1,2010-10-27 09:29:53,82.81,1.95
METER,2010-10-27 09:29:56,82.81,1.95
DEMAND1,2010-10-27 09:44:49,83.19,0.70
METER,2010-10-27 09:44:53,83.19,0.70
DEMAND1,2010-10-27 09:59:46,83.38,0.67
METER,2010-10-27 09:59:49,83.38,0.67
DEMAND1,2010-10-27 10:14:42,83.69,2.24
METER,2010-10-27 10:14:45,83.69,2.24
DEMAND1,2010-10-27 10:29:58,84.06,1.31
METER,2010-10-27 10:30:01,84.06,1.31
DEMAND1,2010-10-27 10:44:53,84.31,0.86
METER,2010-10-27 10:44:57,84.31,0.86
DEMAND1,2010-10-27 10:59:50,84.63,2.05
METER,2010-10-27 10:59:53,84.63,2.05
DEMAND1,2010-10-27 11:14:48,85.06,1.22
METER,2010-10-27 11:14:51,85.06,1.22
DEMAND1,2010-10-27 11:29:45,85.31,1.47
METER,2010-10-27 11:29:48,85.31,1.47
DEMAND1,2010-10-27 11:44:42,85.63,1.12
METER,2010-10-27 11:44:45,85.63,1.12
DEMAND1,2010-10-27 11:59:53,86.00,1.86
METER,2010-10-27 11:59:56,86.00,1.86
DEMAND1,2010-10-27 12:14:44,86.31,1.41
METER,2010-10-27 12:14:47,86.31,1.41
DEMAND1,2010-10-27 12:29:44,86.63,0.80
METER,2010-10-27 12:29:48,86.63,0.80
DEMAND1,2010-10-27 12:44:49,86.94,1.34
METER,2010-10-27 12:44:52,86.94,1.34
DEMAND1,2010-10-27 12:59:53,87.25,1.47
METER,2010-10-27 12:59:56,87.25,1.47
METER,2010-10-27 13:14:44,87.56,0.74
DEMAND1,2010-10-27 13:15:00,87.56,0.90
DEMAND1,2010-10-27 13:29:58,87.94,1.41
METER,2010-10-27 13:30:01,87.94,1.41
DEMAND1,2010-10-27 13:44:42,88.19,0.86
METER,2010-10-27 13:44:45,88.19,0.86
DEMAND1,2010-10-27 13:59:45,88.56,1.50
METER,2010-10-27 13:59:48,88.56,1.50
DEMAND1,2010-10-27 14:14:58,88.88,1.38
METER,2010-10-27 14:15:01,88.88,1.38
DEMAND1,2010-10-27 14:29:51,89.19,0.83
METER,2010-10-27 14:29:55,89.19,0.83
DEMAND1,2010-10-27 14:44:45,89.44,0.80
METER,2010-10-27 14:44:48,89.44,0.80
DEMAND1,2010-10-27 14:59:57,89.69,1.76
METER,2010-10-27 15:00:00,89.69,1.76
DEMAND1,2010-10-27 15:14:50,90.06,1.12
METER,2010-10-27 15:14:53,90.06,1.12
DEMAND1,2010-10-27 15:29:53,90.25,1.18
METER,2010-10-27 15:29:56,90.25,1.18
DEMAND1,2010-10-27 15:44:49,90.63,0.80
METER,2010-10-27 15:44:52,90.63,0.80
DEMAND1,2010-10-27 15:59:43,90.81,1.41
METER,2010-10-27 15:59:46,90.81,1.41
DEMAND1,2010-10-27 16:14:57,91.13,1.12
METER,2010-10-27 16:15:00,91.13,1.12
DEMAND1,2010-10-27 16:29:50,91.44,1.31
METER,2010-10-27 16:29:53,91.44,1.31
DEMAND1,2010-10-27 16:44:43,91.63,0.80
METER,2010-10-27 16:44:46,91.63,0.80
DEMAND1,2010-10-27 16:49:35,91.69,0.64
DEMAND1,2010-10-27 16:49:35,91.69,0.64
DEMAND1,2010-10-27 16:49:35,91.69,0.64
DEMAND1,2010-10-27 16:49:35,91.69,0.64
DEMAND1,2010-10-27 16:49:35,91.69,0.64
METER,2010-10-27 16:59:51,91.69,0.64
METER,2010-10-27 17:15:02,91.69,0.64
METER,2010-10-27 17:29:52,91.69,0.64
METER,2010-10-27 17:45:01,91.69,0.64
METER,2010-10-27 17:59:54,91.69,0.64
DEMAND1,2010-10-27 18:14:44,93.69,0.42
METER,2010-10-27 18:14:47,93.69,0.42
DEMAND1,2010-10-27 18:29:56,96.81,11.94
METER,2010-10-27 18:29:59,96.81,11.94
DEMAND1,2010-10-27 18:44:50,100.13,12.26
METER,2010-10-27 18:44:53,100.13,12.26
DEMAND1,2010-10-27 18:59:43,103.31,13.50
METER,2010-10-27 18:59:46,103.31,13.50
DEMAND1,2010-10-27 19:14:55,106.50,13.18
METER,2010-10-27 19:14:58,106.50,13.18
DEMAND1,2010-10-27 19:29:48,109.75,13.06
METER,2010-10-27 19:29:51,109.75,13.06
METER,2010-10-27 19:44:44,112.88,11.78
DEMAND1,2010-10-27 19:45:01,112.94,11.81
DEMAND1,2010-10-27 19:59:54,115.88,12.58
METER,2010-10-27 19:59:57,115.88,12.58
DEMAND1,2010-10-27 20:14:48,118.81,10.46
METER,2010-10-27 20:14:51,118.81,10.46
METER,2010-10-27 20:29:43,121.94,13.57
DEMAND1,2010-10-27 20:29:59,122.00,13.57
DEMAND1,2010-10-27 20:44:51,125.19,13.15
METER,2010-10-27 20:44:54,125.19,13.15
DEMAND1,2010-10-27 20:59:43,127.69,9.79
METER,2010-10-27 20:59:46,127.69,9.79
DEMAND1,2010-10-27 21:14:55,130.50,12.45
METER,2010-10-27 21:14:58,130.50,12.45
DEMAND1,2010-10-27 21:29:45,133.50,11.65
METER,2010-10-27 21:29:48,133.50,11.65
DEMAND1,2010-10-27 21:44:58,136.44,11.01
METER,2010-10-27 21:45:01,136.44,11.01
DEMAND1,2010-10-27 21:59:50,139.63,13.06
METER,2010-10-27 21:59:53,139.63,13.06
METER,2010-10-27 22:14:44,142.31,10.59
DEMAND1,2010-10-27 22:15:00,142.31,10.59
DEMAND1,2010-10-27 22:29:50,145.00,10.72
METER,2010-10-27 22:29:53,145.00,10.72
METER,2010-10-27 22:44:45,147.69,8.51
DEMAND1,2010-10-27 22:45:01,147.75,8.58
DEMAND1,2010-10-27 22:59:52,150.13,9.73
METER,2010-10-27 22:59:55,150.13,9.73
DEMAND1,2010-10-27 23:14:45,152.44,9.66
METER,2010-10-27 23:14:48,152.44,9.66
DEMAND1,2010-10-27 23:29:57,155.25,7.49
METER,2010-10-27 23:30:00,155.25,7.49
DEMAND1,2010-10-27 23:44:48,157.13,9.57
METER,2010-10-27 23:44:51,157.13,9.57
DEMAND1,2010-10-27 23:59:58,159.75,10.75
METER,2010-10-28 00:00:01,159.75,10.75
DEMAND1,2010-10-28 00:14:56,161.19,5.50
METER,2010-10-28 00:14:59,161.19,5.50
DEMAND1,2010-10-28 00:29:47,161.94,2.75
METER,2010-10-28 00:29:51,161.94,2.75
DEMAND1,2010-10-28 00:44:59,162.63,2.82
METER,2010-10-28 00:45:02,162.63,2.82
DEMAND1,2010-10-28 00:59:49,163.25,2.69
METER,2010-10-28 00:59:52,163.25,2.69
DEMAND1,2010-10-28 01:14:48,164.00,2.98
METER,2010-10-28 01:14:52,164.00,2.98
DEMAND1,2010-10-28 01:29:59,164.75,2.82
METER,2010-10-28 01:30:02,164.75,2.82
DEMAND1,2010-10-28 01:44:49,165.38,2.62
METER,2010-10-28 01:44:52,165.38,2.62
METER,2010-10-28 01:59:43,166.00,2.50
DEMAND1,2010-10-28 01:59:59,166.00,2.50
DEMAND1,2010-10-28 02:14:50,166.81,3.01
METER,2010-10-28 02:14:54,166.81,3.01
METER,2010-10-28 02:29:43,167.44,2.66
DEMAND1,2010-10-28 02:29:59,167.44,2.66
DEMAND1,2010-10-28 02:44:49,168.13,2.78
METER,2010-10-28 02:44:52,168.13,2.78
METER,2010-10-28 02:59:43,168.81,2.40
DEMAND1,2010-10-28 02:59:59,168.81,2.40
DEMAND1,2010-10-28 03:14:49,169.44,2.50
METER,2010-10-28 03:14:52,169.44,2.50
DEMAND1,2010-10-28 03:29:59,170.13,3.20
METER,2010-10-28 03:30:02,170.13,3.20
DEMAND1,2010-10-28 03:44:51,170.81,2.14
METER,2010-10-28 03:44:54,170.81,2.14
DEMAND1,2010-10-28 03:59:42,171.44,2.53
METER,2010-10-28 03:59:45,171.44,2.53
DEMAND1,2010-10-28 04:14:51,172.00,2.11
METER,2010-10-28 04:14:55,172.00,2.11
METER,2010-10-28 04:29:45,172.56,2.72
DEMAND1,2010-10-28 04:30:01,172.56,2.75
DEMAND1,2010-10-28 04:44:51,173.25,1.89
METER,2010-10-28 04:44:54,173.25,1.89
METER,2010-10-28 04:59:45,173.75,2.30
DEMAND1,2010-10-28 05:00:01,173.75,2.30
DEMAND1,2010-10-28 05:14:52,174.38,2.14
METER,2010-10-28 05:14:55,174.38,2.14
DEMAND1,2010-10-28 05:29:43,174.88,1.92
METER,2010-10-28 05:29:46,174.88,1.92
DEMAND1,2010-10-28 05:44:52,175.38,2.40
METER,2010-10-28 05:44:56,175.38,2.40
DEMAND1,2010-10-28 05:59:43,176.00,1.98
METER,2010-10-28 05:59:46,176.00,1.98
DEMAND1,2010-10-28 06:14:54,176.50,2.53
METER,2010-10-28 06:14:57,176.50,2.53
DEMAND1,2010-10-28 06:29:45,177.13,2.24
METER,2010-10-28 06:29:48,177.13,2.24
DEMAND1,2010-10-28 06:44:55,177.63,2.08
METER,2010-10-28 06:44:58,177.63,2.08
DEMAND1,2010-10-28 06:59:46,178.19,2.18
METER,2010-10-28 06:59:49,178.19,2.18
DEMAND1,2010-10-28 07:14:56,178.69,1.82
METER,2010-10-28 07:14:59,178.69,1.82
DEMAND1,2010-10-28 07:29:47,179.25,2.24
METER,2010-10-28 07:29:51,179.25,2.24
DEMAND1,2010-10-28 07:44:48,181.94,8.00
METER,2010-10-28 07:44:51,181.94,8.00
METER,2010-10-28 07:59:43,184.19,8.29
DEMAND1,2010-10-28 07:59:59,184.19,8.16
DEMAND1,2010-10-28 08:14:51,186.25,7.52
METER,2010-10-28 08:14:54,186.25,7.52
METER,2010-10-28 08:29:45,188.25,8.74
DEMAND1,2010-10-28 08:30:01,188.31,8.70
DEMAND1,2010-10-28 08:44:52,190.31,7.04
METER,2010-10-28 08:44:55,190.31,7.04
METER,2010-10-28 08:59:45,192.56,11.52
DEMAND1,2010-10-28 09:00:01,192.56,11.39
DEMAND1,2010-10-28 09:14:52,195.19,10.72
METER,2010-10-28 09:14:56,195.19,10.72
DEMAND1,2010-10-28 09:29:43,197.81,10.82
METER,2010-10-28 09:29:46,197.81,10.82
DEMAND1,2010-10-28 09:44:55,200.63,10.11
METER,2010-10-28 09:44:58,200.63,10.11
DEMAND1,2010-10-28 09:59:46,203.00,9.18
METER,2010-10-28 09:59:49,203.00,9.18
DEMAND1,2010-10-28 10:14:56,205.81,11.71
METER,2010-10-28 10:15:00,205.81,11.71
DEMAND1,2010-10-28 10:29:47,208.25,7.33
METER,2010-10-28 10:29:50,208.25,7.33
DEMAND1,2010-10-28 10:44:58,210.63,10.78
METER,2010-10-28 10:45:01,210.63,10.78
DEMAND1,2010-10-28 10:59:48,213.25,10.53
METER,2010-10-28 10:59:52,213.25,10.53
METER,2010-10-28 11:14:44,215.94,10.56
DEMAND1,2010-10-28 11:15:00,215.94,10.30
DEMAND1,2010-10-28 11:29:51,218.63,9.47
METER,2010-10-28 11:29:55,218.63,9.47
METER,2010-10-28 11:44:45,221.25,12.19
DEMAND1,2010-10-28 11:45:02,221.31,12.19
DEMAND1,2010-10-28 11:59:53,223.94,9.92
METER,2010-10-28 11:59:56,223.94,9.92
DEMAND1,2010-10-28 12:14:45,226.75,13.82
METER,2010-10-28 12:14:49,226.75,13.82
METER,2010-10-28 12:29:44,229.00,8.38
DEMAND1,2010-10-28 12:30:00,229.06,8.38
DEMAND1,2010-10-28 12:44:57,231.44,10.02
METER,2010-10-28 12:45:00,231.44,10.02
DEMAND1,2010-10-28 12:59:51,233.69,9.22
METER,2010-10-28 12:59:55,233.69,9.22
DEMAND1,2010-10-28 13:14:47,236.44,10.02
METER,2010-10-28 13:14:50,236.44,10.02
METER,2010-10-28 13:29:44,239.00,10.40
DEMAND1,2010-10-28 13:30:00,239.00,10.37
DEMAND1,2010-10-28 13:44:51,241.56,12.06
METER,2010-10-28 13:44:55,241.56,12.06
DEMAND1,2010-10-28 13:59:43,244.44,10.40
METER,2010-10-28 13:59:46,244.44,10.40
DEMAND1,2010-10-28 14:14:53,247.06,11.17
METER,2010-10-28 14:14:56,247.06,11.17
METER,2010-10-28 14:29:44,249.75,13.15
DEMAND1,2010-10-28 14:30:01,249.88,13.12
DEMAND1,2010-10-28 14:44:11,252.19,8.32
METER,2010-10-28 14:45:00,252.19,8.32
DEMAND1,2010-10-28 14:59:50,254.88,11.62
METER,2010-10-28 14:59:54,254.88,11.62
DEMAND1,2010-10-28 15:14:58,257.69,10.30
METER,2010-10-28 15:15:02,257.69,10.30
DEMAND1,2010-10-28 15:25:39,259.75,12.67
METER,2010-10-28 15:29:57,259.75,12.67
DEMAND1,2010-10-28 15:39:18,262.50,9.79
METER,2010-10-28 15:44:56,262.50,9.79
DEMAND1,2010-10-28 15:57:55,266.00,10.14
METER,2010-10-28 15:59:42,266.00,10.14
DEMAND1,2010-10-28 16:01:41,266.69,10.34
METER,2010-10-28 16:14:47,266.69,10.34
DEMAND1,2010-10-28 16:27:57,271.50,12.06
METER,2010-10-28 16:29:43,271.50,12.06
METER,2010-10-28 16:44:50,271.50,12.06
DEMAND1,2010-10-28 16:47:19,275.25,12.99
DEMAND1,2010-10-28 16:47:19,275.25,12.99
METER,2010-10-28 16:59:49,275.25,12.99
METER,2010-10-28 17:14:43,275.25,12.99
DEMAND1,2010-10-28 17:29:43,283.25,9.66
METER,2010-10-28 17:29:46,283.25,9.66
